customer_id,type_of_client,total_ytd_order,total_quantity,avg_quantity,total_order_amount_ytd,avg_total_order_amount_ytd,completed_years_of_education,education_over_age,loyalty,YTD_amount_negative,total_order_amount_Q1,total_order_amount_Q2,total_order_amount_Q3,total_order_amount_Q4,Q4_amount_negative,sex,marital_status,employment_type,occupation,country_of_origins,age,education,completed_years_of_education,marital_status,relationship_in_household,race
480598511,NULL,7,35,5.0000,110.55,15.792857,9,1.2600,0,1,0.00,110.55,0.00,0.00,1,1,1,Private,Other-service,United-States,50,HS-grad,9,Married-civ-spouse,Husband,Black
481977248,NULL,90,223,2.4778,637.04,7.078222,9,17.6130,24,1,0.00,119.80,283.19,234.05,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,46,HS-grad,9,Married-civ-spouse,Husband,White
482494201,NULL,70,201,2.8714,641.25,9.160714,12,17.8710,18,1,0.00,213.80,427.45,0.00,1,1,1,Private,Exec-managerial,United-States,47,Assoc-acdm,12,Married-civ-spouse,Husband,White
482955934,NULL,5,26,5.2000,25.36,5.072000,9,2.3685,0,1,0.00,0.00,25.36,0.00,1,1,0,Private,Handlers-cleaners,United-States,19,HS-grad,9,Never-married,Own-child,White
483988083,NULL,39,246,6.3077,462.96,11.870769,13,15.8457,2,1,134.39,328.57,0.00,0.00,1,1,1,Self-emp-not-inc,Sales,United-States,32,Bachelors,13,Married-civ-spouse,Other-relative,White
487464714,NULL,214,655,3.0607,2481.25,11.594626,10,61.1398,23,1,418.80,783.01,0.00,1279.44,1,1,0,Private,Craft-repair,United-States,35,Some-college,10,Separated,Not-in-family,White
487897586,NULL,18,74,4.1111,238.38,13.243333,11,3.9600,0,1,238.38,0.00,0.00,0.00,1,1,1,Private,Tech-support,United-States,50,Assoc-voc,11,Married-civ-spouse,Husband,White
488067161,Wholesaler,12,22,1.8333,82.98,6.915000,6,1.2204,0,1,0.00,0.00,0.00,82.98,1,1,1,Self-emp-not-inc,Farming-fishing,United-States,59,10th,6,Married-civ-spouse,Husband,White
488120463,NULL,57,222,3.8947,506.29,8.882281,9,10.9155,0,1,0.00,0.00,0.00,506.29,1,1,1,Private,Tech-support,United-States,47,HS-grad,9,Married-civ-spouse,Husband,Black
489070690,NULL,84,233,2.7738,927.83,11.045595,13,28.7364,8,1,0.00,0.00,0.00,927.83,1,1,0,Private,Exec-managerial,United-States,38,Bachelors,13,Divorced,Not-in-family,White
489829048,NULL,27,99,3.6667,370.50,13.722222,12,6.6123,13,1,0.00,82.40,0.00,288.10,1,0,0,Private,Adm-clerical,United-States,49,Assoc-acdm,12,Separated,Not-in-family,White
489996142,NULL,6,299,49.8333,664.60,110.766667,15,1.3044,21,1,304.20,0.00,34.00,326.40,1,1,0,Private,Prof-specialty,United-States,69,Prof-school,15,Divorced,Not-in-family,White
490613862,NULL,1,-1,-1.0000,-451.42,-451.420000,13,0.5417,0,0,0.00,0.00,-451.42,0.00,1,1,0,Private,Tech-support,United-States,24,Bachelors,13,Never-married,Not-in-family,White
490953672,Wholesaler,14,58,4.1429,187.74,13.410000,13,5.5146,0,1,0.00,0.00,0.00,187.74,1,0,1,Private,Exec-managerial,United-States,33,Bachelors,13,Married-civ-spouse,Wife,White
491069697,Wholesaler,238,752,3.1597,1572.71,6.608025,13,49.9086,23,1,0.00,256.95,402.75,913.01,1,1,1,Private,Prof-specialty,United-States,62,Bachelors,13,Married-civ-spouse,Husband,White
492517693,NULL,15,200,13.3333,223.36,14.890667,14,4.9995,0,1,0.00,0.00,223.36,0.00,1,1,1,Private,Sales,United-States,42,Masters,14,Married-civ-spouse,Husband,Asian-Pac-Islander
492648845,NULL,29,68,2.3448,117.08,4.037241,13,16.3908,0,1,0.00,117.08,0.00,0.00,1,0,0,Private,Tech-support,United-States,23,Bachelors,13,Never-married,Own-child,White
494015990,Wholesaler,5,17,3.4000,1138.00,227.600000,13,2.5000,12,1,0.00,0.00,0.00,1138.00,1,0,0,Private,Exec-managerial,United-States,26,Bachelors,13,Never-married,Own-child,White
494032407,NULL,63,262,4.1587,659.55,10.469048,5,5.9409,13,1,0.00,347.54,312.01,0.00,1,1,1,Local-gov,Exec-managerial,United-States,53,9th,5,Married-civ-spouse,Husband,White
495164497,NULL,9,31,3.4444,112.05,12.450000,9,1.5885,0,1,0.00,112.05,0.00,0.00,1,1,1,Private,Adm-clerical,United-States,51,HS-grad,9,Married-civ-spouse,Husband,White
496114953,NULL,39,131,3.3590,212.21,5.441282,10,11.1423,20,1,55.70,30.35,0.00,126.16,1,1,1,Private,Sales,United-States,35,Some-college,10,Married-civ-spouse,Husband,White
498383136,NULL,8,10,1.2500,19.99,2.498750,10,2.4240,12,1,0.00,0.00,16.46,3.53,1,1,1,Private,Other-service,United-States,33,Some-college,10,Married-civ-spouse,Husband,White
500050901,NULL,2,5,2.5000,47.16,23.580000,9,0.5000,0,1,0.00,0.00,47.16,0.00,1,1,1,Private,Machine-op-inspct,United-States,36,HS-grad,9,Married-civ-spouse,Husband,White
500343740,NULL,104,264,2.5385,813.39,7.821058,13,56.3368,5,1,520.30,293.09,0.00,0.00,1,1,0,Private,Sales,United-States,24,Bachelors,13,Never-married,Own-child,Asian-Pac-Islander
501105600,NULL,107,318,2.9720,492.41,4.601963,14,45.3894,20,1,62.00,198.52,0.00,231.89,1,1,1,Private,Exec-managerial,United-States,33,Masters,14,Married-civ-spouse,Husband,White
501174514,NULL,86,274,3.1860,761.18,8.850930,6,9.3826,12,1,0.00,546.29,0.00,214.89,1,1,1,Private,Machine-op-inspct,United-States,55,10th,6,Married-civ-spouse,Husband,White
501842266,NULL,4,120,30.0000,131.70,32.925000,7,0.7000,4,1,0.00,0.00,131.70,0.00,1,1,1,Private,Prof-specialty,United-States,40,11th,7,Married-civ-spouse,Husband,White
504036281,NULL,50,228,4.5600,570.16,11.403200,13,15.4750,20,1,0.00,0.00,0.00,570.16,1,1,1,Private,Transport-moving,United-States,42,Bachelors,13,Married-spouse-absent,Not-in-family,White
504306321,Wholesaler,37,115,3.1081,329.96,8.917838,14,10.3600,15,1,0.00,112.60,91.51,125.85,1,0,0,Local-gov,Prof-specialty,United-States,50,Masters,14,Divorced,Unmarried,White
505881388,Wholesaler,15,55,3.6667,217.47,14.498000,9,2.3685,0,1,0.00,0.00,0.00,217.47,1,1,1,Self-emp-not-inc,Craft-repair,United-States,57,HS-grad,9,Married-civ-spouse,Husband,White
508259590,NULL,4,12,3.0000,91.80,22.950000,9,1.2412,0,1,91.80,0.00,0.00,0.00,1,1,0,Private,Exec-managerial,United-States,29,HS-grad,9,Never-married,Not-in-family,White
508729980,NULL,39,530,13.5897,1449.75,37.173077,9,12.1017,23,1,50.85,34.69,0.00,1364.21,1,1,1,Private,Craft-repair,United-States,29,HS-grad,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo
509042483,NULL,1,100,100.0000,179.00,179.000000,4,0.0833,0,1,0.00,179.00,0.00,0.00,1,1,1,Private,Machine-op-inspct,United-States,48,7th-8th,4,Married-civ-spouse,Husband,White
509146200,NULL,2,12,6.0000,73.30,36.650000,2,0.0740,0,1,0.00,0.00,73.30,0.00,1,1,1,Private,Transport-moving,United-States,54,1st-4th,2,Married-civ-spouse,Husband,White
509393464,NULL,2,400,200.0000,716.00,358.000000,9,0.3530,4,1,0.00,358.00,358.00,0.00,1,1,0,Private,Adm-clerical,United-States,51,HS-grad,9,Never-married,Not-in-family,White
511448142,NULL,1,-3,-3.0000,-1.95,-1.950000,12,0.4286,0,0,0.00,-1.95,0.00,0.00,1,0,1,Private,Exec-managerial,United-States,28,Assoc-acdm,12,Married-civ-spouse,Wife,White
511993426,Personal,172,355,2.0640,950.12,5.523953,9,55.2808,29,1,70.75,260.88,162.14,456.35,1,0,0,Private,Sales,United-States,28,HS-grad,9,Separated,Unmarried,Black
512450867,NULL,149,623,4.1812,1145.96,7.691007,10,31.7072,12,1,278.56,305.45,0.00,561.95,1,0,0,Private,Prof-specialty,United-States,47,Some-college,10,Widowed,Unmarried,White
513411176,Wholesaler,241,547,2.2697,1284.11,5.328257,10,114.7642,25,1,0.00,213.39,675.56,395.16,1,0,0,Private,Prof-specialty,United-States,21,Some-college,10,Never-married,Own-child,White
514037570,NULL,118,337,2.8559,1100.33,9.324831,9,20.0364,24,1,464.00,96.52,319.45,220.36,1,1,1,Private,Transport-moving,United-States,53,HS-grad,9,Married-civ-spouse,Husband,White
514210611,NULL,3,-36,-12.0000,-45.00,-15.000000,9,1.4211,0,0,0.00,0.00,0.00,-45.00,0,1,0,Private,Other-service,United-States,19,HS-grad,9,Never-married,Not-in-family,White
514223283,NULL,19,71,3.7368,297.70,15.668421,9,5.8957,0,1,0.00,297.70,0.00,0.00,1,0,0,Private,Handlers-cleaners,United-States,29,HS-grad,9,Never-married,Not-in-family,Black
514255177,NULL,33,-129,-3.9091,111.55,3.380303,4,2.2011,13,1,-29.95,0.00,0.00,141.50,1,1,1,Self-emp-not-inc,Transport-moving,United-States,60,7th-8th,4,Married-civ-spouse,Husband,White
517155834,NULL,25,107,4.2800,195.07,7.802800,9,10.2275,12,1,0.00,95.06,71.80,28.21,1,1,0,Private,Prof-specialty,United-States,22,HS-grad,9,Never-married,Own-child,White
519956558,NULL,47,174,3.7021,539.33,11.475106,10,13.8227,19,1,207.02,264.31,0.00,68.00,1,1,1,Private,Tech-support,United-States,34,Some-college,10,Married-civ-spouse,Husband,Black
520009398,NULL,257,428,1.6654,792.35,3.083074,13,92.8027,22,1,191.93,-131.41,0.00,731.83,1,1,1,Self-emp-not-inc,Exec-managerial,United-States,36,Bachelors,13,Married-civ-spouse,Husband,White
520247833,Personal,19,81,4.2632,291.85,15.360526,16,7.2390,0,1,0.00,0.00,0.00,291.85,1,1,0,Private,Prof-specialty,United-States,42,Doctorate,16,Never-married,Not-in-family,White
522350924,NULL,39,128,3.2821,433.56,11.116923,10,9.0714,8,1,293.93,0.00,0.00,139.63,1,1,1,Self-emp-inc,Exec-managerial,United-States,43,Some-college,10,Married-civ-spouse,Husband,White
522686309,NULL,12,20,1.6667,104.40,8.700000,7,2.8968,0,1,0.00,104.40,0.00,0.00,1,0,0,Local-gov,Other-service,United-States,29,11th,7,Divorced,Unmarried,Black
523057122,Wholesaler,173,298,1.7225,1163.25,6.723988,9,33.1295,10,1,-12.75,412.49,345.70,417.81,1,0,0,State-gov,Adm-clerical,United-States,47,HS-grad,9,Divorced,Unmarried,White
523101628,Wholesaler,392,1828,4.6633,4619.61,11.784719,11,143.7464,28,1,827.04,1099.96,1452.13,1240.48,1,0,0,Private,Sales,United-States,30,Assoc-voc,11,Divorced,Not-in-family,White
523630844,NULL,374,1038,2.7754,2415.04,6.457326,4,33.2486,26,1,471.01,545.09,789.35,609.59,1,0,1,Private,Other-service,United-States,45,7th-8th,4,Married-civ-spouse,Wife,White
525877880,NULL,108,248,2.2963,1196.95,11.082870,9,23.1444,22,1,0.00,0.00,793.66,403.29,1,1,1,Self-emp-not-inc,Craft-repair,United-States,42,HS-grad,9,Married-civ-spouse,Husband,White
526308986,NULL,26,64,2.4615,194.90,7.496154,6,2.6442,0,1,0.00,0.00,194.90,0.00,1,0,0,Private,Prof-specialty,England,59,10th,6,Divorced,Not-in-family,White
526421639,NULL,5,8,1.6000,67.20,13.440000,13,2.4075,0,1,0.00,67.20,0.00,0.00,1,1,1,Private,Sales,United-States,27,Bachelors,13,Married-civ-spouse,Husband,White
527619306,Personal,3,2,0.6667,-8.15,-2.716667,13,0.7500,20,0,0.00,-15.05,0.00,6.90,1,1,1,Private,Prof-specialty,United-States,52,Bachelors,13,Married-civ-spouse,Husband,White
527935980,NULL,53,188,3.5472,625.65,11.804717,13,22.9649,3,1,0.00,0.00,330.18,295.47,1,0,0,Private,Exec-managerial,China,30,Bachelors,13,Divorced,Not-in-family,Asian-Pac-Islander
529215808,Wholesaler,195,742,3.8051,1693.92,8.686769,13,63.3750,26,1,481.81,366.88,572.49,272.74,1,0,0,Private,Prof-specialty,United-States,40,Bachelors,13,Never-married,Other-relative,White
530016813,Personal,41,111,2.7073,201.05,4.903659,7,6.8347,21,1,0.00,73.38,102.15,25.52,1,1,1,Private,Transport-moving,United-States,42,11th,7,Married-civ-spouse,Husband,Black
530190888,NULL,35,158,4.5143,450.69,12.876857,11,10.4055,26,1,0.00,0.00,0.00,450.69,1,1,1,Local-gov,Protective-serv,United-States,37,Assoc-voc,11,Married-civ-spouse,Husband,Black
530459842,NULL,15,42,2.8000,187.55,12.503333,9,2.2875,4,1,0.00,187.55,0.00,0.00,1,1,1,Private,Adm-clerical,United-States,59,HS-grad,9,Married-civ-spouse,Husband,White
531188821,NULL,34,131,3.8529,598.65,17.607353,9,11.3322,3,1,0.00,334.60,264.05,0.00,1,1,0,Private,Transport-moving,United-States,27,HS-grad,9,Never-married,Not-in-family,White
531276310,Wholesaler,45,159,3.5333,455.96,10.132444,16,16.3620,1,1,0.00,179.73,0.00,276.23,1,1,0,Private,Prof-specialty,United-States,44,Doctorate,16,Never-married,Not-in-family,White
531544809,NULL,38,120,3.1579,521.62,13.726842,13,12.0498,21,1,0.00,0.00,521.62,0.00,1,1,1,Self-emp-inc,Prof-specialty,United-States,41,Bachelors,13,Married-civ-spouse,Husband,White
531709762,Wholesaler,35,104,2.9714,493.54,14.101143,9,12.6000,25,1,0.00,0.00,0.00,493.54,1,1,0,Private,Sales,United-States,25,HS-grad,9,Never-married,Own-child,Black
531787181,NULL,114,388,3.4035,1286.77,11.287456,15,42.7500,24,1,310.82,0.00,0.00,975.95,1,1,1,Private,Prof-specialty,Germany,40,Prof-school,15,Married-civ-spouse,Husband,White
532382439,NULL,86,633,7.3605,754.94,8.778372,13,19.6166,23,1,0.00,191.40,257.91,305.63,1,1,0,Local-gov,Exec-managerial,United-States,57,Bachelors,13,Divorced,Not-in-family,White
533845066,Wholesaler,114,353,3.0965,1279.62,11.224737,9,44.6082,26,1,-5.10,0.00,219.57,1065.15,1,1,0,Private,Farming-fishing,United-States,23,HS-grad,9,Never-married,Not-in-family,White
534280169,NULL,27,98,3.6296,181.31,6.715185,9,8.1000,20,1,0.00,88.30,0.00,93.01,1,1,1,Private,Handlers-cleaners,United-States,30,HS-grad,9,Married-civ-spouse,Husband,White
534575896,Personal,8,33,4.1250,61.20,7.650000,9,1.8000,0,1,0.00,0.00,0.00,61.20,1,1,1,Private,Machine-op-inspct,United-States,40,HS-grad,9,Married-civ-spouse,Husband,White
535110647,NULL,22,65,2.9545,158.09,7.185909,10,5.9466,0,1,0.00,0.00,0.00,158.09,1,1,1,Self-emp-inc,Sales,United-States,37,Some-college,10,Married-civ-spouse,Husband,White
536584781,Wholesaler,32,76,2.3750,188.01,5.875313,10,8.6496,2,1,0.00,0.00,0.00,188.01,1,0,0,Private,Tech-support,United-States,37,Some-college,10,Never-married,Other-relative,White
536852876,NULL,183,550,3.0055,1226.00,6.699454,6,64.5807,22,1,-12.02,1055.39,213.18,-30.55,0,0,0,Private,Sales,United-States,17,10th,6,Never-married,Own-child,White
537134366,NULL,5,-1,-0.2000,7.01,1.402000,13,1.4445,8,1,0.00,0.00,7.01,0.00,1,1,1,Self-emp-not-inc,Prof-specialty,United-States,45,Bachelors,13,Married-civ-spouse,Husband,White
537489517,NULL,86,301,3.5000,1239.23,14.409651,13,41.4090,8,1,309.15,310.35,0.00,619.73,1,1,0,State-gov,Prof-specialty,United-States,27,Bachelors,13,Never-married,Not-in-family,White
540492212,Wholesaler,24,28,1.1667,18.89,0.787083,9,9.0000,7,1,0.00,0.00,0.00,18.89,1,0,0,Private,Adm-clerical,United-States,24,HS-grad,9,Never-married,Not-in-family,White
540994616,NULL,39,114,2.9231,414.98,10.640513,10,12.9987,13,1,0.00,0.00,292.62,122.36,1,1,0,Self-emp-not-inc,Sales,United-States,30,Some-college,10,Never-married,Own-child,White
541713450,NULL,237,695,2.9325,1702.70,7.184388,10,56.4297,22,1,0.00,1012.98,192.61,497.11,1,1,0,Self-emp-not-inc,Prof-specialty,United-States,42,Some-college,10,Never-married,Not-in-family,White
542984829,Wholesaler,29,69,2.3793,302.26,10.422759,10,13.1805,23,1,0.00,0.00,0.00,302.26,1,0,0,Private,Adm-clerical,United-States,22,Some-college,10,Divorced,Unmarried,White
543150385,NULL,131,1270,9.6947,1744.77,13.318855,9,51.2603,28,1,927.72,788.66,-120.70,149.09,1,0,0,Private,Adm-clerical,United-States,23,HS-grad,9,Never-married,Unmarried,White
544313474,NULL,5,14,2.8000,69.90,13.980000,12,2.0690,0,1,0.00,0.00,0.00,69.90,1,1,0,Private,Craft-repair,United-States,29,Assoc-acdm,12,Never-married,Not-in-family,White
545502962,NULL,181,371,2.0497,564.58,3.119227,13,54.7163,3,1,179.12,385.46,0.00,0.00,1,1,1,Private,Sales,United-States,43,Bachelors,13,Married-civ-spouse,Husband,White
545672806,NULL,13,57,4.3846,174.09,13.391538,13,4.1223,0,1,0.00,0.00,0.00,174.09,1,1,1,Private,Machine-op-inspct,United-States,41,Bachelors,13,Married-civ-spouse,Husband,White
545719006,Wholesaler,54,100,1.8519,299.47,5.545741,14,16.7994,27,1,0.00,0.00,180.41,119.06,1,1,0,Self-emp-not-inc,Craft-repair,United-States,45,Masters,14,Divorced,Not-in-family,White
546929721,Wholesaler,279,744,2.6667,2169.57,7.776237,10,132.8598,24,1,317.09,276.68,66.11,1509.69,1,1,0,Private,Handlers-cleaners,United-States,21,Some-college,10,Never-married,Not-in-family,White
547033162,Wholesaler,280,711,2.5393,2193.95,7.835536,10,75.6840,14,1,0.00,0.00,1095.33,1098.62,1,0,1,Self-emp-not-inc,Other-service,United-States,37,Some-college,10,Married-civ-spouse,Wife,White
547317911,NULL,12,34,2.8333,58.49,4.874167,9,2.5116,0,1,58.49,0.00,0.00,0.00,1,1,1,Federal-gov,Transport-moving,United-States,43,HS-grad,9,Married-civ-spouse,Husband,White
547478501,Wholesaler,40,26945,673.6250,19196.45,479.911250,15,17.1440,30,1,4428.96,8142.09,2532.40,4093.00,1,1,1,Private,Prof-specialty,United-States,35,Prof-school,15,Married-civ-spouse,Husband,White
548264962,NULL,42,156,3.7143,442.49,10.535476,13,20.2230,12,1,223.22,0.00,0.00,219.27,1,0,0,Private,Exec-managerial,United-States,27,Bachelors,13,Never-married,Own-child,White
548289358,NULL,18,71,3.9444,228.29,12.682778,9,3.0564,6,1,0.00,117.04,0.00,111.25,1,1,0,Private,Craft-repair,United-States,53,HS-grad,9,Separated,Not-in-family,White
549124541,Wholesaler,194,609,3.1392,1373.63,7.080567,4,18.9344,25,1,168.56,187.39,402.80,614.88,1,1,1,Private,Craft-repair,China,41,7th-8th,4,Married-civ-spouse,Husband,Asian-Pac-Islander
550847901,NULL,10,57,5.7000,181.55,18.155000,6,3.5290,15,1,0.00,0.00,116.25,65.30,1,1,0,Private,Handlers-cleaners,United-States,17,10th,6,Never-married,Own-child,White
550856715,NULL,119,558,4.6891,1074.61,9.030336,9,42.8400,23,1,151.33,365.03,192.13,366.12,1,0,0,Private,Exec-managerial,United-States,25,HS-grad,9,Separated,Unmarried,White
550902302,NULL,3,-9,-3.0000,-17.45,-5.816667,13,0.8298,11,0,0.00,0.00,0.00,-17.45,0,1,1,Self-emp-inc,Exec-managerial,Cuba,47,Bachelors,13,Married-civ-spouse,Husband,White
551190745,NULL,11,16,1.4545,54.15,4.922727,9,3.8082,0,1,0.00,0.00,0.00,54.15,1,1,1,Private,Craft-repair,United-States,26,HS-grad,9,Married-civ-spouse,Husband,White
551202855,NULL,13,32,2.4615,96.03,7.386923,9,2.4895,4,1,0.00,0.00,96.03,0.00,1,1,1,Private,Transport-moving,United-States,47,HS-grad,9,Married-civ-spouse,Husband,White
552839371,NULL,14,33,2.3571,75.15,5.367857,7,5.1576,0,1,0.00,0.00,0.00,75.15,1,1,0,Private,Other-service,United-States,19,11th,7,Never-married,Other-relative,White
553235642,Personal,30,45,1.5000,73.00,2.433333,10,15.0000,0,1,0.00,0.00,0.00,73.00,1,1,0,Private,Machine-op-inspct,United-States,20,Some-college,10,Never-married,Own-child,White
554799214,Wholesaler,611,2638,4.3175,8183.25,13.393208,10,138.8803,30,1,787.95,1749.53,4096.17,1549.60,1,1,0,Self-emp-inc,Sales,United-States,44,Some-college,10,Never-married,Not-in-family,White
554865690,NULL,86,276,3.2093,886.88,10.312558,9,20.9152,22,1,283.25,299.18,0.00,304.45,1,1,1,Private,Craft-repair,United-States,37,HS-grad,9,Married-civ-spouse,Husband,White
556451726,Personal,4,9,2.2500,4.35,1.087500,14,2.0000,0,1,0.00,0.00,0.00,4.35,1,0,1,State-gov,Exec-managerial,United-States,28,Masters,14,Married-civ-spouse,Wife,White
557388236,NULL,22,73,3.3182,-119.02,-5.410000,13,6.9762,0,0,-119.02,0.00,0.00,0.00,1,1,1,Private,Prof-specialty,United-States,41,Bachelors,13,Married-civ-spouse,Husband,White
557871241,NULL,12,42,3.5000,177.88,14.823333,14,3.0000,0,1,0.00,0.00,0.00,177.88,1,0,0,Local-gov,Prof-specialty,United-States,56,Masters,14,Divorced,Not-in-family,White
559056805,NULL,46,127,2.7609,260.54,5.663913,9,19.7156,9,1,78.64,0.00,0.00,181.90,1,1,0,Private,Handlers-cleaners,United-States,21,HS-grad,9,Never-married,Not-in-family,White
559151321,NULL,42,145,3.4524,411.08,9.787619,10,10.7688,6,1,0.00,0.00,0.00,411.08,1,0,0,Private,Sales,United-States,39,Some-college,10,Never-married,Own-child,White
559464987,NULL,591,2150,3.6379,4165.61,7.048409,3,45.4479,29,1,0.00,2299.25,1202.65,663.71,1,1,1,Private,Other-service,Philippines,39,5th-6th,3,Married-civ-spouse,Husband,Asian-Pac-Islander
567567560,NULL,9,19,2.1111,37.58,4.175556,9,1.8000,0,1,0.00,0.00,37.58,0.00,1,0,0,Local-gov,Other-service,United-States,45,HS-grad,9,Separated,Unmarried,Black
569088248,NULL,136,222,1.6324,971.04,7.140000,14,51.4624,20,1,146.24,158.71,266.20,399.89,1,1,1,Private,Prof-specialty,United-States,37,Masters,14,Married-civ-spouse,Husband,White
569593771,Wholesaler,123,586,4.7642,1241.15,10.090650,9,31.6233,23,1,334.13,296.65,334.34,276.03,1,1,0,Private,Adm-clerical,United-States,35,HS-grad,9,Divorced,Own-child,White
570854025,NULL,2,642,321.0000,1231.50,615.750000,9,0.9000,10,1,0.00,841.50,0.00,390.00,1,1,0,Private,Other-service,United-States,20,HS-grad,9,Never-married,Own-child,White
572173652,NULL,228,578,2.5351,1291.58,5.664825,9,48.8604,18,1,0.00,517.60,773.98,0.00,1,1,1,Self-emp-not-inc,Handlers-cleaners,United-States,42,HS-grad,9,Married-civ-spouse,Husband,White
573427988,Wholesaler,60,221,3.6833,607.19,10.119833,13,21.6660,26,1,0.00,0.00,0.00,607.19,1,1,1,Federal-gov,Exec-managerial,United-States,36,Bachelors,13,Married-civ-spouse,Husband,White
575389139,NULL,22,56,2.5455,201.40,9.154545,9,8.6086,5,1,0.00,0.00,0.00,201.40,1,0,0,Private,Machine-op-inspct,United-States,23,HS-grad,9,Separated,Unmarried,White
575407653,NULL,29,59,2.0345,223.37,7.702414,10,9.9992,26,1,144.40,0.00,78.97,0.00,1,1,0,Private,Other-service,United-States,29,Some-college,10,Divorced,Other-relative,Black
575502162,NULL,16,40,2.5000,152.74,9.546250,10,4.2112,4,1,0.00,0.00,0.00,152.74,1,1,1,Private,Craft-repair,United-States,38,Some-college,10,Married-civ-spouse,Husband,White
579592354,NULL,39,67,1.7179,225.55,5.783333,9,9.2352,9,1,0.00,80.50,15.00,130.05,1,0,0,Private,Prof-specialty,United-States,38,HS-grad,9,Never-married,Not-in-family,White
579681767,NULL,6,13,2.1667,140.25,23.375000,12,2.3226,12,1,0.00,140.25,0.00,0.00,1,1,1,Self-emp-not-inc,Craft-repair,United-States,31,Assoc-acdm,12,Married-civ-spouse,Not-in-family,White
581570025,Wholesaler,57,201,3.5263,673.86,11.822105,9,10.0605,25,1,26.84,143.03,306.85,197.14,1,1,1,Private,Handlers-cleaners,United-States,51,HS-grad,9,Married-civ-spouse,Husband,White
581809237,NULL,12,38,3.1667,119.15,9.929167,3,1.3332,0,1,0.00,119.15,0.00,0.00,1,1,1,Private,Farming-fishing,Mexico,27,5th-6th,3,Married-civ-spouse,Husband,White
582303177,NULL,11,53,4.8182,125.47,11.406364,9,2.0625,0,1,0.00,0.00,125.47,0.00,1,1,1,Self-emp-inc,Farming-fishing,United-States,48,HS-grad,9,Married-civ-spouse,Husband,White
583085484,NULL,304,831,2.7336,1484.37,4.882796,11,98.3440,9,1,843.65,279.40,361.32,0.00,1,1,0,Local-gov,Protective-serv,United-States,34,Assoc-voc,11,Divorced,Own-child,Asian-Pac-Islander
